,listing_id,id,date,reviewer_id,reviewer_name,comments,positive,jieba,year
17304,2658958,16512345,2014-07-28,17949654,Britney,"Jesse's place allowed me to enjoy my weekend trip to LA easily and affordably. Biggest pro for me was the parking. The complex has a gated garage beneath it so it made it easy to go in and out at my discretion without having to worry about searching for parking.

The apartment itself was nice; it looks just like the pics, no bait and switch sneakiness. It's also pretty spacious (full kitchen, huge bathroom) which was a pleasant surprise. I think the mattress/pillows are made out of that memory foam stuff so it made for relaxing sleep plus the couch was pretty comfy too.

Jesse was a wonderful host. I didn't interact with him in person, which worked for me as I was in and out doing my own thing. Nevertheless, he was quick and responsive through Airbnb message whenever I needed anything and was always courteous in his messages. Speaking of courteous, did I mention I was greeted with  candy on the kitchen counter? What a sweet gesture (no pun intended). Another plus, he was understanding of me wanting to do a late checkout. I was in the area for National Dance Day and was taking a few classes that Sunday before heading back to NorCal. His flexibility meant that I didn't have to tote around my bags while going to take classes and after I was finished I was able to eat and nap before making that 6 hour drive back.

Moral of the story, anytime I go to the LA area Jesse's place will be the first listing I look up! If all Airbnb experiences are like this I may never stay in a hotel again.",positive,"['jesse', ""'"", 's', ' ', 'place', ' ', 'allowed', ' ', 'me', ' ', 'to', ' ', 'enjoy', ' ', 'my', ' ', 'weekend', ' ', 'trip', ' ', 'to', ' ', 'la', ' ', 'easily', ' ', 'and', ' ', 'affordably', '.', ' ', 'biggest', ' ', 'pro', ' ', 'for', ' ', 'me', ' ', 'was', ' ', 'the', ' ', 'parking', '.', ' ', 'the', ' ', 'complex', ' ', 'has', ' ', 'a', ' ', 'gated', ' ', 'garage', ' ', 'beneath', ' ', 'it', ' ', 'so', ' ', 'it', ' ', 'made', ' ', 'it', ' ', 'easy', ' ', 'to', ' ', 'go', ' ', 'in', ' ', 'and', ' ', 'out', ' ', 'at', ' ', 'my', ' ', 'discretion', ' ', 'without', ' ', 'having', ' ', 'to', ' ', 'worry', ' ', 'about', ' ', 'searching', ' ', 'for', ' ', 'parking', '.', '\n', '\n', 'the', ' ', 'apartment', ' ', 'itself', ' ', 'was', ' ', 'nice', ';', ' ', 'it', ' ', 'looks', ' ', 'just', ' ', 'like', ' ', 'the', ' ', 'pics', ',', ' ', 'no', ' ', 'bait', ' ', 'and', ' ', 'switch', ' ', 'sneakiness', '.', ' ', 'it', ""'"", 's', ' ', 'also', ' ', 'pretty', ' ', 'spacious', ' ', '(', 'full', ' ', 'kitchen', ',', ' ', 'huge', ' ', 'bathroom', ')', ' ', 'which', ' ', 'was', ' ', 'a', ' ', 'pleasant', ' ', 'surprise', '.', ' ', 'i', ' ', 'think', ' ', 'the', ' ', 'mattress', '/', 'pillows', ' ', 'are', ' ', 'made', ' ', 'out', ' ', 'of', ' ', 'that', ' ', 'memory', ' ', 'foam', ' ', 'stuff', ' ', 'so', ' ', 'it', ' ', 'made', ' ', 'for', ' ', 'relaxing', ' ', 'sleep', ' ', 'plus', ' ', 'the', ' ', 'couch', ' ', 'was', ' ', 'pretty', ' ', 'comfy', ' ', 'too', '.', '\n', '\n', 'jesse', ' ', 'was', ' ', 'a', ' ', 'wonderful', ' ', 'host', '.', ' ', 'i', ' ', 'didn', ""'"", 't', ' ', 'interact', ' ', 'with', ' ', 'him', ' ', 'in', ' ', 'person', ',', ' ', 'which', ' ', 'worked', ' ', 'for', ' ', 'me', ' ', 'as', ' ', 'i', ' ', 'was', ' ', 'in', ' ', 'and', ' ', 'out', ' ', 'doing', ' ', 'my', ' ', 'own', ' ', 'thing', '.', ' ', 'nevertheless', ',', ' ', 'he', ' ', 'was', ' ', 'quick', ' ', 'and', ' ', 'responsive', ' ', 'through', ' ', 'airbnb', ' ', 'message', ' ', 'whenever', ' ', 'i', ' ', 'needed', ' ', 'anything', ' ', 'and', ' ', 'was', ' ', 'always', ' ', 'courteous', ' ', 'in', ' ', 'his', ' ', 'messages', '.', ' ', 'speaking', ' ', 'of', ' ', 'courteous', ',', ' ', 'did', ' ', 'i', ' ', 'mention', ' ', 'i', ' ', 'was', ' ', 'greeted', ' ', 'with', ' ', ' ', 'candy', ' ', 'on', ' ', 'the', ' ', 'kitchen', ' ', 'counter', '?', ' ', 'what', ' ', 'a', ' ', 'sweet', ' ', 'gesture', ' ', '(', 'no', ' ', 'pun', ' ', 'intended', ')', '.', ' ', 'another', ' ', 'plus', ',', ' ', 'he', ' ', 'was', ' ', 'understanding', ' ', 'of', ' ', 'me', ' ', 'wanting', ' ', 'to', ' ', 'do', ' ', 'a', ' ', 'late', ' ', 'checkout', '.', ' ', 'i', ' ', 'was', ' ', 'in', ' ', 'the', ' ', 'area', ' ', 'for', ' ', 'national', ' ', 'dance', ' ', 'day', ' ', 'and', ' ', 'was', ' ', 'taking', ' ', 'a', ' ', 'few', ' ', 'classes', ' ', 'that', ' ', 'sunday', ' ', 'before', ' ', 'heading', ' ', 'back', ' ', 'to', ' ', 'norcal', '.', ' ', 'his', ' ', 'flexibility', ' ', 'meant', ' ', 'that', ' ', 'i', ' ', 'didn', ""'"", 't', ' ', 'have', ' ', 'to', ' ', 'tote', ' ', 'around', ' ', 'my', ' ', 'bags', ' ', 'while', ' ', 'going', ' ', 'to', ' ', 'take', ' ', 'classes', ' ', 'and', ' ', 'after', ' ', 'i', ' ', 'was', ' ', 'finished', ' ', 'i', ' ', 'was', ' ', 'able', ' ', 'to', ' ', 'eat', ' ', 'and', ' ', 'nap', ' ', 'before', ' ', 'making', ' ', 'that', ' ', '6', ' ', 'hour', ' ', 'drive', ' ', 'back', '.', '\n', '\n', 'moral', ' ', 'of', ' ', 'the', ' ', 'story', ',', ' ', 'anytime', ' ', 'i', ' ', 'go', ' ', 'to', ' ', 'the', ' ', 'la', ' ', 'area', ' ', 'jesse', ""'"", 's', ' ', 'place', ' ', 'will', ' ', 'be', ' ', 'the', ' ', 'first', ' ', 'listing', ' ', 'i', ' ', 'look', ' ', 'up', '!', ' ', 'if', ' ', 'all', ' ', 'airbnb', ' ', 'experiences', ' ', 'are', ' ', 'like', ' ', 'this', ' ', 'i', ' ', 'may', ' ', 'never', ' ', 'stay', ' ', 'in', ' ', 'a', ' ', 'hotel', ' ', 'again', '.']",2014
8678,1514927,10227925,2014-02-08,9601281,Maddie,This is a great apartment close to everything you want in Hollywood Logan was very easy to communicate with and a great host,positive,"['this', ' ', 'is', ' ', 'a', ' ', 'great', ' ', 'apartment', ' ', 'close', ' ', 'to', ' ', 'everything', ' ', 'you', ' ', 'want', ' ', 'in', ' ', 'hollywood', ' ', 'logan', ' ', 'was', ' ', 'very', ' ', 'easy', ' ', 'to', ' ', 'communicate', ' ', 'with', ' ', 'and', ' ', 'a', ' ', 'great', ' ', 'host']",2014
130045,1092952,6871063,2013-08-28,7463338,Sonia,"Los Angeles Hillside guesthouse has an amazing view! It is also very well located, close to Sunset boulevard and different good restaurants. The flat is very functional and you can enjoy the view and the sunset on the sun deck!",positive,"['los', ' ', 'angeles', ' ', 'hillside', ' ', 'guesthouse', ' ', 'has', ' ', 'an', ' ', 'amazing', ' ', 'view', '!', ' ', 'it', ' ', 'is', ' ', 'also', ' ', 'very', ' ', 'well', ' ', 'located', ',', ' ', 'close', ' ', 'to', ' ', 'sunset', ' ', 'boulevard', ' ', 'and', ' ', 'different', ' ', 'good', ' ', 'restaurants', '.', ' ', 'the', ' ', 'flat', ' ', 'is', ' ', 'very', ' ', 'functional', ' ', 'and', ' ', 'you', ' ', 'can', ' ', 'enjoy', ' ', 'the', ' ', 'view', ' ', 'and', ' ', 'the', ' ', 'sunset', ' ', 'on', ' ', 'the', ' ', 'sun', ' ', 'deck', '!']",2013
118776,3172084,30296676,2015-04-20,27974203,Otto,"Henry was a great host! He was extremely friendly, the house was even better than expected, and the location is amazing. I would highly recommend Henry, and would rent from him again. He makes traveling much easier for all of his guests. ",positive,"['henry', ' ', 'was', ' ', 'a', ' ', 'great', ' ', 'host', '!', ' ', 'he', ' ', 'was', ' ', 'extremely', ' ', 'friendly', ',', ' ', 'the', ' ', 'house', ' ', 'was', ' ', 'even', ' ', 'better', ' ', 'than', ' ', 'expected', ',', ' ', 'and', ' ', 'the', ' ', 'location', ' ', 'is', ' ', 'amazing', '.', ' ', 'i', ' ', 'would', ' ', 'highly', ' ', 'recommend', ' ', 'henry', ',', ' ', 'and', ' ', 'would', ' ', 'rent', ' ', 'from', ' ', 'him', ' ', 'again', '.', ' ', 'he', ' ', 'makes', ' ', 'traveling', ' ', 'much', ' ', 'easier', ' ', 'for', ' ', 'all', ' ', 'of', ' ', 'his', ' ', 'guests', '.', ' ']",2015
42993,2652861,22825337,2014-11-16,16929093,James,"Excellent communication leading up to the rental so I knew exactly what to expect. Being my first Airbnb rental, this was especially helpful. Private entrance made it easy to come and go, comfortable room, well furnished and cozy. Highly recommended. And a convenient location.",positive,"['excellent', ' ', 'communication', ' ', 'leading', ' ', 'up', ' ', 'to', ' ', 'the', ' ', 'rental', ' ', 'so', ' ', 'i', ' ', 'knew', ' ', 'exactly', ' ', 'what', ' ', 'to', ' ', 'expect', '.', ' ', 'being', ' ', 'my', ' ', 'first', ' ', 'airbnb', ' ', 'rental', ',', ' ', 'this', ' ', 'was', ' ', 'especially', ' ', 'helpful', '.', ' ', 'private', ' ', 'entrance', ' ', 'made', ' ', 'it', ' ', 'easy', ' ', 'to', ' ', 'come', ' ', 'and', ' ', 'go', ',', ' ', 'comfortable', ' ', 'room', ',', ' ', 'well', ' ', 'furnished', ' ', 'and', ' ', 'cozy', '.', ' ', 'highly', ' ', 'recommended', '.', ' ', 'and', ' ', 'a', ' ', 'convenient', ' ', 'location', '.']",2014
53228,1356645,31339630,2015-05-04,30496738,Tom-Erik,I was looking for a place where i could come and go as i wanted without feeling i was living to much in someone else home and Tracy and her place was really perfect this way. It was easy to find and i got all the way from the street to my bed alone by just following the instructions she had send me beforehand. Everything seemed really well organized and addapted for being a Airbnb home.  The naberhood was quiet and nice. Id easy recommend this place! ,positive,"['i', ' ', 'was', ' ', 'looking', ' ', 'for', ' ', 'a', ' ', 'place', ' ', 'where', ' ', 'i', ' ', 'could', ' ', 'come', ' ', 'and', ' ', 'go', ' ', 'as', ' ', 'i', ' ', 'wanted', ' ', 'without', ' ', 'feeling', ' ', 'i', ' ', 'was', ' ', 'living', ' ', 'to', ' ', 'much', ' ', 'in', ' ', 'someone', ' ', 'else', ' ', 'home', ' ', 'and', ' ', 'tracy', ' ', 'and', ' ', 'her', ' ', 'place', ' ', 'was', ' ', 'really', ' ', 'perfect', ' ', 'this', ' ', 'way', '.', ' ', 'it', ' ', 'was', ' ', 'easy', ' ', 'to', ' ', 'find', ' ', 'and', ' ', 'i', ' ', 'got', ' ', 'all', ' ', 'the', ' ', 'way', ' ', 'from', ' ', 'the', ' ', 'street', ' ', 'to', ' ', 'my', ' ', 'bed', ' ', 'alone', ' ', 'by', ' ', 'just', ' ', 'following', ' ', 'the', ' ', 'instructions', ' ', 'she', ' ', 'had', ' ', 'send', ' ', 'me', ' ', 'beforehand', '.', ' ', 'everything', ' ', 'seemed', ' ', 'really', ' ', 'well', ' ', 'organized', ' ', 'and', ' ', 'addapted', ' ', 'for', ' ', 'being', ' ', 'a', ' ', 'airbnb', ' ', 'home', '.', ' ', ' ', 'the', ' ', 'naberhood', ' ', 'was', ' ', 'quiet', ' ', 'and', ' ', 'nice', '.', ' ', 'id', ' ', 'easy', ' ', 'recommend', ' ', 'this', ' ', 'place', '!', ' ']",2015
172196,2102478,23544495,2014-12-04,153049,Má,"Our stay in TD apartament was amazing! Beautiful place, in a special place in LA, very clean and confortable!!!! We had such an amazing vacation in Los Angeles and his apartament made this more special!!!!! I would come back for sure!!!! We Love it!!! Thanks for everything!!!!! ",positive,"['our', ' ', 'stay', ' ', 'in', ' ', 'td', ' ', 'apartament', ' ', 'was', ' ', 'amazing', '!', ' ', 'beautiful', ' ', 'place', ',', ' ', 'in', ' ', 'a', ' ', 'special', ' ', 'place', ' ', 'in', ' ', 'la', ',', ' ', 'very', ' ', 'clean', ' ', 'and', ' ', 'confortable', '!', '!', '!', '!', ' ', 'we', ' ', 'had', ' ', 'such', ' ', 'an', ' ', 'amazing', ' ', 'vacation', ' ', 'in', ' ', 'los', ' ', 'angeles', ' ', 'and', ' ', 'his', ' ', 'apartament', ' ', 'made', ' ', 'this', ' ', 'more', ' ', 'special', '!', '!', '!', '!', '!', ' ', 'i', ' ', 'would', ' ', 'come', ' ', 'back', ' ', 'for', ' ', 'sure', '!', '!', '!', '!', ' ', 'we', ' ', 'love', ' ', 'it', '!', '!', '!', ' ', 'thanks', ' ', 'for', ' ', 'everything', '!', '!', '!', '!', '!', ' ']",2014
103583,16991,2107645,2012-08-27,2115822,Murray,"hi
Danny's place is location location
you can walk & bus around easlly(just dont tell locals)
good coffee & food at end of rd(melrose)
or Santa Monica Blv(5 min)or Sunset Blv(15 min)ALL WALKNMG
was easy to get into accomodation & and Danny was in contact,informative & helpfull

will stay again and recommend it to friends

cheers

Murray",positive,"['hi', '\r\n', 'danny', ""'"", 's', ' ', 'place', ' ', 'is', ' ', 'location', ' ', 'location', '\r\n', 'you', ' ', 'can', ' ', 'walk', ' ', '&', ' ', 'bus', ' ', 'around', ' ', 'easlly', '(', 'just', ' ', 'dont', ' ', 'tell', ' ', 'locals', ')', '\r\n', 'good', ' ', 'coffee', ' ', '&', ' ', 'food', ' ', 'at', ' ', 'end', ' ', 'of', ' ', 'rd', '(', 'melrose', ')', '\r\n', 'or', ' ', 'santa', ' ', 'monica', ' ', 'blv', '(', '5', ' ', 'min', ')', 'or', ' ', 'sunset', ' ', 'blv', '(', '15', ' ', 'min', ')', 'all', ' ', 'walknmg', '\r\n', 'was', ' ', 'easy', ' ', 'to', ' ', 'get', ' ', 'into', ' ', 'accomodation', ' ', '&', ' ', 'and', ' ', 'danny', ' ', 'was', ' ', 'in', ' ', 'contact', ',', 'informative', ' ', '&', ' ', 'helpfull', '\r\n', '\r\n', 'will', ' ', 'stay', ' ', 'again', ' ', 'and', ' ', 'recommend', ' ', 'it', ' ', 'to', ' ', 'friends', '\r\n', '\r\n', 'cheers', '\r\n', '\r\n', 'murray']",2012
126195,1219615,11579836,2014-04-08,9055658,Steven,Family of 4 and this apartment was ideal for us. Our first experience of airbnb and it was a good one. Denise was very helpful and the apartment had everything we needed (and more). ,positive,"['family', ' ', 'of', ' ', '4', ' ', 'and', ' ', 'this', ' ', 'apartment', ' ', 'was', ' ', 'ideal', ' ', 'for', ' ', 'us', '.', ' ', 'our', ' ', 'first', ' ', 'experience', ' ', 'of', ' ', 'airbnb', ' ', 'and', ' ', 'it', ' ', 'was', ' ', 'a', ' ', 'good', ' ', 'one', '.', ' ', 'denise', ' ', 'was', ' ', 'very', ' ', 'helpful', ' ', 'and', ' ', 'the', ' ', 'apartment', ' ', 'had', ' ', 'everything', ' ', 'we', ' ', 'needed', ' ', '(', 'and', ' ', 'more', ')', '.', ' ']",2014
19160,1426888,9968712,2014-01-21,3966327,Mathias,it was nice. all was nice. and the beach really is right there.,positive,"['it', ' ', 'was', ' ', 'nice', '.', ' ', 'all', ' ', 'was', ' ', 'nice', '.', ' ', 'and', ' ', 'the', ' ', 'beach', ' ', 'really', ' ', 'is', ' ', 'right', ' ', 'there', '.']",2014
135066,1226681,20028963,2014-09-22,19592579,Isabel,"She was very sweet and gentle person. She helped us where to go to eat and the indication to the Hollywood, all information she approvide was very useful. We were appreciated of that. The position of the flat was wonderful, near to every where Griffith park and Hollywood Street, and so many cute and nice shops and caffetteria where to have breakfast, lunch and dinner. In the flat there was everything it needs Water, caffe, tea, fruits and some snack which is not in common. We loved stying in her place strongly raccomaned! ",positive,"['she', ' ', 'was', ' ', 'very', ' ', 'sweet', ' ', 'and', ' ', 'gentle', ' ', 'person', '.', ' ', 'she', ' ', 'helped', ' ', 'us', ' ', 'where', ' ', 'to', ' ', 'go', ' ', 'to', ' ', 'eat', ' ', 'and', ' ', 'the', ' ', 'indication', ' ', 'to', ' ', 'the', ' ', 'hollywood', ',', ' ', 'all', ' ', 'information', ' ', 'she', ' ', 'approvide', ' ', 'was', ' ', 'very', ' ', 'useful', '.', ' ', 'we', ' ', 'were', ' ', 'appreciated', ' ', 'of', ' ', 'that', '.', ' ', 'the', ' ', 'position', ' ', 'of', ' ', 'the', ' ', 'flat', ' ', 'was', ' ', 'wonderful', ',', ' ', 'near', ' ', 'to', ' ', 'every', ' ', 'where', ' ', 'griffith', ' ', 'park', ' ', 'and', ' ', 'hollywood', ' ', 'street', ',', ' ', 'and', ' ', 'so', ' ', 'many', ' ', 'cute', ' ', 'and', ' ', 'nice', ' ', 'shops', ' ', 'and', ' ', 'caffetteria', ' ', 'where', ' ', 'to', ' ', 'have', ' ', 'breakfast', ',', ' ', 'lunch', ' ', 'and', ' ', 'dinner', '.', ' ', 'in', ' ', 'the', ' ', 'flat', ' ', 'there', ' ', 'was', ' ', 'everything', ' ', 'it', ' ', 'needs', ' ', 'water', ',', ' ', 'caffe', ',', ' ', 'tea', ',', ' ', 'fruits', ' ', 'and', ' ', 'some', ' ', 'snack', ' ', 'which', ' ', 'is', ' ', 'not', ' ', 'in', ' ', 'common', '.', ' ', 'we', ' ', 'loved', ' ', 'stying', ' ', 'in', ' ', 'her', ' ', 'place', ' ', 'strongly', ' ', 'raccomaned', '!', ' ']",2014
126567,1240928,28494518,2015-03-24,26478400,Siim,"Best place to just go out and have a blast at the party side of Hollywood - but as its located in the middle of all the action, then the noise level is mid-high until the streets quiet down at 2 AM - there were new ear plugs provided on the night table, but we didn't really need them. The place was really clean and nice, including all the shared rooms (chill-out corners, showers, kitchen), the host was very quick and helpful in our communications and we enjoyed our stay",positive,"['best', ' ', 'place', ' ', 'to', ' ', 'just', ' ', 'go', ' ', 'out', ' ', 'and', ' ', 'have', ' ', 'a', ' ', 'blast', ' ', 'at', ' ', 'the', ' ', 'party', ' ', 'side', ' ', 'of', ' ', 'hollywood', ' ', '-', ' ', 'but', ' ', 'as', ' ', 'its', ' ', 'located', ' ', 'in', ' ', 'the', ' ', 'middle', ' ', 'of', ' ', 'all', ' ', 'the', ' ', 'action', ',', ' ', 'then', ' ', 'the', ' ', 'noise', ' ', 'level', ' ', 'is', ' ', 'mid', '-', 'high', ' ', 'until', ' ', 'the', ' ', 'streets', ' ', 'quiet', ' ', 'down', ' ', 'at', ' ', '2', ' ', 'am', ' ', '-', ' ', 'there', ' ', 'were', ' ', 'new', ' ', 'ear', ' ', 'plugs', ' ', 'provided', ' ', 'on', ' ', 'the', ' ', 'night', ' ', 'table', ',', ' ', 'but', ' ', 'we', ' ', 'didn', ""'"", 't', ' ', 'really', ' ', 'need', ' ', 'them', '.', ' ', 'the', ' ', 'place', ' ', 'was', ' ', 'really', ' ', 'clean', ' ', 'and', ' ', 'nice', ',', ' ', 'including', ' ', 'all', ' ', 'the', ' ', 'shared', ' ', 'rooms', ' ', '(', 'chill', '-', 'out', ' ', 'corners', ',', ' ', 'showers', ',', ' ', 'kitchen', ')', ',', ' ', 'the', ' ', 'host', ' ', 'was', ' ', 'very', ' ', 'quick', ' ', 'and', ' ', 'helpful', ' ', 'in', ' ', 'our', ' ', 'communications', ' ', 'and', ' ', 'we', ' ', 'enjoyed', ' ', 'our', ' ', 'stay']",2015
27731,4068058,21790371,2014-10-24,3694759,Kaleigh,Christina was easy to work with.  Responded instantly to all my messages and resolved any issues quickly!,positive,"['christina', ' ', 'was', ' ', 'easy', ' ', 'to', ' ', 'work', ' ', 'with', '.', ' ', ' ', 'responded', ' ', 'instantly', ' ', 'to', ' ', 'all', ' ', 'my', ' ', 'messages', ' ', 'and', ' ', 'resolved', ' ', 'any', ' ', 'issues', ' ', 'quickly', '!']",2014
154652,4731864,29712333,2015-04-11,6963413,Kestrel,"Ella's place was super clean, and a relaxing spot to hang our hats for the night. Having a parking spot in LA makes the world of difference, when driving is so constant, so that was especially helpful. Ella was wonderful in helping coordinate to hand off the keys - it was a great spot - would definitely recommend!",positive,"['ella', ""'"", 's', ' ', 'place', ' ', 'was', ' ', 'super', ' ', 'clean', ',', ' ', 'and', ' ', 'a', ' ', 'relaxing', ' ', 'spot', ' ', 'to', ' ', 'hang', ' ', 'our', ' ', 'hats', ' ', 'for', ' ', 'the', ' ', 'night', '.', ' ', 'having', ' ', 'a', ' ', 'parking', ' ', 'spot', ' ', 'in', ' ', 'la', ' ', 'makes', ' ', 'the', ' ', 'world', ' ', 'of', ' ', 'difference', ',', ' ', 'when', ' ', 'driving', ' ', 'is', ' ', 'so', ' ', 'constant', ',', ' ', 'so', ' ', 'that', ' ', 'was', ' ', 'especially', ' ', 'helpful', '.', ' ', 'ella', ' ', 'was', ' ', 'wonderful', ' ', 'in', ' ', 'helping', ' ', 'coordinate', ' ', 'to', ' ', 'hand', ' ', 'off', ' ', 'the', ' ', 'keys', ' ', '-', ' ', 'it', ' ', 'was', ' ', 'a', ' ', 'great', ' ', 'spot', ' ', '-', ' ', 'would', ' ', 'definitely', ' ', 'recommend', '!']",2015
37566,5436941,31266015,2015-05-03,16705423,Joy,"Vivi was great! She is so helpful and always available when needed. The check in was easy and Vivi had a lot of great suggestions for places to see and go. The apartment is in a perfect location, right by the promenade and a few blocks from the beach. All in all a great place to stay!",positive,"['vivi', ' ', 'was', ' ', 'great', '!', ' ', 'she', ' ', 'is', ' ', 'so', ' ', 'helpful', ' ', 'and', ' ', 'always', ' ', 'available', ' ', 'when', ' ', 'needed', '.', ' ', 'the', ' ', 'check', ' ', 'in', ' ', 'was', ' ', 'easy', ' ', 'and', ' ', 'vivi', ' ', 'had', ' ', 'a', ' ', 'lot', ' ', 'of', ' ', 'great', ' ', 'suggestions', ' ', 'for', ' ', 'places', ' ', 'to', ' ', 'see', ' ', 'and', ' ', 'go', '.', ' ', 'the', ' ', 'apartment', ' ', 'is', ' ', 'in', ' ', 'a', ' ', 'perfect', ' ', 'location', ',', ' ', 'right', ' ', 'by', ' ', 'the', ' ', 'promenade', ' ', 'and', ' ', 'a', ' ', 'few', ' ', 'blocks', ' ', 'from', ' ', 'the', ' ', 'beach', '.', ' ', 'all', ' ', 'in', ' ', 'all', ' ', 'a', ' ', 'great', ' ', 'place', ' ', 'to', ' ', 'stay', '!']",2015
84342,46446,13783469,2014-06-04,11849651,Alexis,"Carol was very accommodating and friendly, frequently checking in on how things were going (but not too often!).  The gardens on/near the premises were super cool, and it was an easy home base for getting around town.  The actual guest house was a great size and very nicely furnished, it had everything I needed.  Great spot!",positive,"['carol', ' ', 'was', ' ', 'very', ' ', 'accommodating', ' ', 'and', ' ', 'friendly', ',', ' ', 'frequently', ' ', 'checking', ' ', 'in', ' ', 'on', ' ', 'how', ' ', 'things', ' ', 'were', ' ', 'going', ' ', '(', 'but', ' ', 'not', ' ', 'too', ' ', 'often', '!', ')', '.', ' ', ' ', 'the', ' ', 'gardens', ' ', 'on', '/', 'near', ' ', 'the', ' ', 'premises', ' ', 'were', ' ', 'super', ' ', 'cool', ',', ' ', 'and', ' ', 'it', ' ', 'was', ' ', 'an', ' ', 'easy', ' ', 'home', ' ', 'base', ' ', 'for', ' ', 'getting', ' ', 'around', ' ', 'town', '.', ' ', ' ', 'the', ' ', 'actual', ' ', 'guest', ' ', 'house', ' ', 'was', ' ', 'a', ' ', 'great', ' ', 'size', ' ', 'and', ' ', 'very', ' ', 'nicely', ' ', 'furnished', ',', ' ', 'it', ' ', 'had', ' ', 'everything', ' ', 'i', ' ', 'needed', '.', ' ', ' ', 'great', ' ', 'spot', '!']",2014
145488,2755931,18655460,2014-08-30,17227030,Julia,"The cottage is very nice and comfortable and near by the sea. 
There are a few bars around, ""Wholefoods"" Supermarket and you can walk to Abbot Kinney in a few minutes for a nice shopping.
Everything inside was good, clean with a friendly atmosphere. 
The conversation with our host was perfect, you got qick answers by email! We had very nice days in LA and would book again this lovely place.",positive,"['the', ' ', 'cottage', ' ', 'is', ' ', 'very', ' ', 'nice', ' ', 'and', ' ', 'comfortable', ' ', 'and', ' ', 'near', ' ', 'by', ' ', 'the', ' ', 'sea', '.', ' ', '\r\n', 'there', ' ', 'are', ' ', 'a', ' ', 'few', ' ', 'bars', ' ', 'around', ',', ' ', '""', 'wholefoods', '""', ' ', 'supermarket', ' ', 'and', ' ', 'you', ' ', 'can', ' ', 'walk', ' ', 'to', ' ', 'abbot', ' ', 'kinney', ' ', 'in', ' ', 'a', ' ', 'few', ' ', 'minutes', ' ', 'for', ' ', 'a', ' ', 'nice', ' ', 'shopping', '.', '\r\n', 'everything', ' ', 'inside', ' ', 'was', ' ', 'good', ',', ' ', 'clean', ' ', 'with', ' ', 'a', ' ', 'friendly', ' ', 'atmosphere', '.', ' ', '\r\n', 'the', ' ', 'conversation', ' ', 'with', ' ', 'our', ' ', 'host', ' ', 'was', ' ', 'perfect', ',', ' ', 'you', ' ', 'got', ' ', 'qick', ' ', 'answers', ' ', 'by', ' ', 'email', '!', ' ', 'we', ' ', 'had', ' ', 'very', ' ', 'nice', ' ', 'days', ' ', 'in', ' ', 'la', ' ', 'and', ' ', 'would', ' ', 'book', ' ', 'again', ' ', 'this', ' ', 'lovely', ' ', 'place', '.']",2014
173044,1792615,23156830,2014-11-24,591376,Yaya,Really lovely place. So much so that I extended my stay.,positive,"['really', ' ', 'lovely', ' ', 'place', '.', ' ', 'so', ' ', 'much', ' ', 'so', ' ', 'that', ' ', 'i', ' ', 'extended', ' ', 'my', ' ', 'stay', '.']",2014
42519,1260674,28062486,2015-03-16,15576562,Elena,"Jills place was cute,cozy, clean and well stocked with sheets, towels etc. She was super nice and immediately in touch and super responsive to emails throughout the stay. Place is in nice area, well connected to transit. 5 stars",positive,"['jills', ' ', 'place', ' ', 'was', ' ', 'cute', ',', 'cozy', ',', ' ', 'clean', ' ', 'and', ' ', 'well', ' ', 'stocked', ' ', 'with', ' ', 'sheets', ',', ' ', 'towels', ' ', 'etc', '.', ' ', 'she', ' ', 'was', ' ', 'super', ' ', 'nice', ' ', 'and', ' ', 'immediately', ' ', 'in', ' ', 'touch', ' ', 'and', ' ', 'super', ' ', 'responsive', ' ', 'to', ' ', 'emails', ' ', 'throughout', ' ', 'the', ' ', 'stay', '.', ' ', 'place', ' ', 'is', ' ', 'in', ' ', 'nice', ' ', 'area', ',', ' ', 'well', ' ', 'connected', ' ', 'to', ' ', 'transit', '.', ' ', '5', ' ', 'stars']",2015
